name,type_of_meteorite,mass_g,fell_found,year,database,coordinate_1,coordinates_2,cartodb_id,created_at,updated_at,year_date,long,lat,geojson
Old Town Lunenburg,Cultural,33,fell,1995,http://whc.unesco.org/en/list/?&delisted=1,44.37611111,-64.30916667,741,56:02.8,11:51.9,1/1/1995,-64.30916667,44.37611111,{"type":"Point","coordinates":[-64.30916667,44.37611111]} 
Rideau Canal,Cultural,21454,fell,2007,http://whc.unesco.org/en/list/?&delisted=1,44.99438611,-75.765125,1221,56:02.8,11:51.9,1/1/2007,-75.765125,44.99438611,{"type":"Point","coordinates":[-75.765125,44.99438611]} 
Joggins Fossil Cliffs,Natural,689,fell,2008,http://whc.unesco.org/en/list/?&delisted=1,45.70972222,-64.43583333,1285,56:02.8,11:51.9,1/1/2008,-64.43583333,45.70972222,{"type":"Point","coordinates":[-64.43583333,45.70972222]} 
Landscape of Grand Pré,Cultural,1323,fell,2012,http://whc.unesco.org/en/list/?&delisted=1,45.11833333,-64.30722222,1404,56:02.8,11:51.9,1/1/2012,-64.30722222,45.11833333,{"type":"Point","coordinates":[-64.30722222,45.11833333]} 
Red Bay Basque Whaling Station,Cultural,312,fell,2013,http://whc.unesco.org/en/list/?&delisted=1,51.726925,-56.42952222,1412,56:02.8,11:51.9,1/1/2013,-56.42952222,51.726925,{"type":"Point","coordinates":[-56.42952222,51.726925]} 
ManovoGounda St Floris National Park,Natural,1740000,fell,1988,http://whc.unesco.org/en/list/?&delisted=1,9,21.5,475,56:02.8,11:51.9,1/1/1988,21.5,9,{"type":"Point","coordinates":[21.5,9]} 
Lakes of Ounianga,Natural,62808,fell,2012,http://whc.unesco.org/en/list/?&delisted=1,19.055,20.50555556,1400,56:02.8,11:51.9,1/1/2012,20.50555556,19.055,{"type":"Point","coordinates":[20.50555556,19.055]} 
Rapa Nui National Park,Cultural,6666,fell,1995,http://whc.unesco.org/en/list/?&delisted=1,-27.15,-109.45,715,56:02.8,11:51.9,1/1/1995,-109.45,-27.15,{"type":"Point","coordinates":[-109.45,-27.15]} 
Historic Quarter of the Seaport City of Valparaíso,Cultural,23,fell,2003,http://whc.unesco.org/en/list/?&delisted=1,-33.04063889,-71.628,959,56:02.8,11:51.9,1/1/2003,-71.628,-33.04063889,{"type":"Point","coordinates":[-71.628,-33.04063889]} 
Churches of Chiloé,Cultural,1,fell,2000,http://whc.unesco.org/en/list/?&delisted=1,-42.5,-73.76666667,971,56:02.8,11:51.9,1/1/2000,-73.76666667,-42.5,{"type":"Point","coordinates":[-73.76666667,-42.5]} 
Humberstone and Santa Laura Saltpeter Works,Cultural,573,fell,2005,http://whc.unesco.org/en/list/?&delisted=1,-20.20582,-69.79406,1178,56:02.8,11:51.9,1/1/2005,-69.79406,-20.20582,{"type":"Point","coordinates":[-69.79406,-20.20582]} 
Sewell Mining Town,Cultural,17,fell,2006,http://whc.unesco.org/en/list/?&delisted=1,-34.08444444,-70.38277778,1214,56:02.8,11:51.9,1/1/2006,-70.38277778,-34.08444444,{"type":"Point","coordinates":[-70.38277778,-34.08444444]} 
Mount Taishan,Mixed,25000,fell,1987,http://whc.unesco.org/en/list/?&delisted=1,36.26667,117.1,437,56:02.8,11:51.9,1/1/1987,117.1,36.26667,{"type":"Point","coordinates":[117.1,36.26667]} 
The Great Wall,Cultural,2151,fell,1987,http://whc.unesco.org/en/list/?&delisted=1,40.41667,116.08333,438,56:02.8,11:51.9,1/1/1987,116.08333,40.41667,{"type":"Point","coordinates":[116.08333,40.41667]} 
Imperial Palaces of the Ming and Qing Dynasties in Beijing and Shenyang,Cultural,12,fell,1987,http://whc.unesco.org/en/list/?&delisted=1,41.79416667,123.4469444,439,56:02.8,11:51.9,1/1/1987,123.4469444,41.79416667,{"type":"Point","coordinates":[123.4469444,41.79416667]} 
Mogao Caves,Cultural,1,fell,1987,http://whc.unesco.org/en/list/?&delisted=1,40.13333,94.81667,440,56:02.8,11:51.9,1/1/1987,94.81667,40.13333,{"type":"Point","coordinates":[94.81667,40.13333]} 
Mausoleum of the First Qin Emperor,Cultural,1,fell,1987,http://whc.unesco.org/en/list/?&delisted=1,34.38333333,109.1,441,56:02.8,11:51.9,1/1/1987,109.1,34.38333333,{"type":"Point","coordinates":[109.1,34.38333333]} 
Peking Man Site at Zhoukoudian,Cultural,480,fell,1987,http://whc.unesco.org/en/list/?&delisted=1,39.73333333,115.9166667,449,56:02.8,11:51.9,1/1/1987,115.9166667,39.73333333,{"type":"Point","coordinates":[115.9166667,39.73333333]} 
Mount Huangshan,Mixed,16060,fell,1990,http://whc.unesco.org/en/list/?&delisted=1,30.16667,118.18333,547,56:02.8,11:51.9,1/1/1990,118.18333,30.16667,{"type":"Point","coordinates":[118.18333,30.16667]} 
Jiuzhaigou Valley Scenic and Historic Interest Area,Natural,72000,fell,1992,http://whc.unesco.org/en/list/?&delisted=1,33.08333,103.91667,637,56:02.8,11:51.9,1/1/1992,103.91667,33.08333,{"type":"Point","coordinates":[103.91667,33.08333]} 
Huanglong Scenic and Historic Interest Area,Natural,60000,fell,1992,http://whc.unesco.org/en/list/?&delisted=1,32.75417,103.82222,638,56:02.8,11:51.9,1/1/1992,103.82222,32.75417,{"type":"Point","coordinates":[103.82222,32.75417]} 
Wulingyuan Scenic and Historic Interest Area,Natural,26400,fell,1992,http://whc.unesco.org/en/list/?&delisted=1,29.33333,110.5,640,56:02.8,11:51.9,1/1/1992,110.5,29.33333,{"type":"Point","coordinates":[110.5,29.33333]} 
Mountain Resort and its Outlying Temples Chengde,Cultural,1,fell,1994,http://whc.unesco.org/en/list/?&delisted=1,40.98694,117.93833,703,56:02.8,11:51.9,1/1/1994,117.93833,40.98694,{"type":"Point","coordinates":[117.93833,40.98694]} 
Temple and Cemetery of Confucius and the Kong Family Mansion in Qufu,Cultural,1,fell,1994,http://whc.unesco.org/en/list/?&delisted=1,35.61167,116.975,704,56:02.8,11:51.9,1/1/1994,116.975,35.61167,{"type":"Point","coordinates":[116.975,35.61167]} 
Ancient Building Complex in the Wudang Mountains,Cultural,1,fell,1994,http://whc.unesco.org/en/list/?&delisted=1,32.46667,111,705,56:02.8,11:51.9,1/1/1994,111,32.46667,{"type":"Point","coordinates":[111,32.46667]} 
Historic Ensemble of the Potala Palace Lhasa,Cultural,60,fell,1994,http://whc.unesco.org/en/list/?&delisted=1,29.65792,91.11717,707,56:02.8,11:51.9,1/1/1994,91.11717,29.65792,{"type":"Point","coordinates":[91.11717,29.65792]} 
Lushan National Park,Cultural,1,fell,1996,http://whc.unesco.org/en/list/?&delisted=1,29.43333333,115.8666667,778,56:02.8,11:51.9,1/1/1996,115.8666667,29.43333333,{"type":"Point","coordinates":[115.8666667,29.43333333]} 
Mount Emei Scenic Area including Leshan Giant Buddha Scenic Area,Mixed,15400,fell,1996,http://whc.unesco.org/en/list/?&delisted=1,29.5449,103.76925,779,56:02.8,11:51.9,1/1/1996,103.76925,29.5449,{"type":"Point","coordinates":[103.76925,29.5449]} 
Old Town of Lijiang,Cultural,145,fell,1997,http://whc.unesco.org/en/list/?&delisted=1,26.86667,100.23333,811,56:02.8,11:51.9,1/1/1997,100.23333,26.86667,{"type":"Point","coordinates":[100.23333,26.86667]} 
Ancient City of Ping Yao,Cultural,245,fell,1997,http://whc.unesco.org/en/list/?&delisted=1,37.20139,112.15444,812,56:02.8,11:51.9,1/1/1997,112.15444,37.20139,{"type":"Point","coordinates":[112.15444,37.20139]} 
Classical Gardens of Suzhou,Cultural,11,fell,1997,http://whc.unesco.org/en/list/?&delisted=1,31.31666667,120.45,813,56:02.8,11:51.9,1/1/1997,120.45,31.31666667,{"type":"Point","coordinates":[120.45,31.31666667]} 
Summer Palace an Imperial Garden in Beijing,Cultural,297,fell,1998,http://whc.unesco.org/en/list/?&delisted=1,39.91055556,116.1411111,880,56:02.8,11:51.9,1/1/1998,116.1411111,39.91055556,{"type":"Point","coordinates":[116.1411111,39.91055556]} 
Temple of Heaven an Imperial Sacrificial Altar in Beijing,Cultural,215,fell,1998,http://whc.unesco.org/en/list/?&delisted=1,39.84555556,116.4447222,881,56:02.8,11:51.9,1/1/1998,116.4447222,39.84555556,{"type":"Point","coordinates":[116.4447222,39.84555556]} 
Mount Wuyi,Mixed,99975,fell,1999,http://whc.unesco.org/en/list/?&delisted=1,27.71667,117.68333,911,56:02.8,11:51.9,1/1/1999,117.68333,27.71667,{"type":"Point","coordinates":[117.68333,27.71667]} 
Dazu Rock Carvings,Cultural,20,fell,1999,http://whc.unesco.org/en/list/?&delisted=1,29.70111,105.705,912,56:02.8,11:51.9,1/1/1999,105.705,29.70111,{"type":"Point","coordinates":[105.705,29.70111]} 
Mount Qingcheng and the Dujiangyan Irrigation System,Cultural,1,fell,2000,http://whc.unesco.org/en/list/?&delisted=1,31.00167,103.60528,1001,56:02.8,11:51.9,1/1/2000,103.60528,31.00167,{"type":"Point","coordinates":[103.60528,31.00167]} 
Ancient Villages in Southern Anhui – Xidi and Hongcun,Cultural,52,fell,2000,http://whc.unesco.org/en/list/?&delisted=1,29.90444444,117.9875,1002,56:02.8,11:51.9,1/1/2000,117.9875,29.90444444,{"type":"Point","coordinates":[117.9875,29.90444444]} 
Longmen Grottoes,Cultural,331,fell,2000,http://whc.unesco.org/en/list/?&delisted=1,34.46666667,112.4666667,1003,56:02.8,11:51.9,1/1/2000,112.4666667,34.46666667,{"type":"Point","coordinates":[112.4666667,34.46666667]} 
Imperial Tombs of the Ming and Qing Dynasties,Cultural,3434,fell,2000,http://whc.unesco.org/en/list/?&delisted=1,41.70722222,124.7938889,1004,56:02.8,11:51.9,1/1/2000,124.7938889,41.70722222,{"type":"Point","coordinates":[124.7938889,41.70722222]} 
Yungang Grottoes,Cultural,348,fell,2001,http://whc.unesco.org/en/list/?&delisted=1,40.10972,113.12222,1039,56:02.8,11:51.9,1/1/2001,113.12222,40.10972,{"type":"Point","coordinates":[113.12222,40.10972]} 
Three Parallel Rivers of Yunnan Protected Areas,Natural,1,fell,2003,http://whc.unesco.org/en/list/?&delisted=1,27.895,98.40638889,1083,56:02.8,11:51.9,1/1/2003,98.40638889,27.895,{"type":"Point","coordinates":[98.40638889,27.895]} 
Historic Centre of Macao,Cultural,16,fell,2005,http://whc.unesco.org/en/list/?&delisted=1,22.19129194,113.5364611,1110,56:02.8,11:51.9,1/1/2005,113.5364611,22.19129194,{"type":"Point","coordinates":[113.5364611,22.19129194]} 
Cultural Landscape of Honghe Hani Rice Terraces ,Cultural,16603,fell,2013,http://whc.unesco.org/en/list/?&delisted=1,23.09327778,102.7799806,1111,56:02.8,11:51.9,1/1/2013,102.7799806,23.09327778,{"type":"Point","coordinates":[102.7799806,23.09327778]} 
Kaiping Diaolou and Villages,Cultural,371,fell,2007,http://whc.unesco.org/en/list/?&delisted=1,22.28551944,112.5658611,1112,56:02.8,11:51.9,1/1/2007,112.5658611,22.28551944,{"type":"Point","coordinates":[112.5658611,22.28551944]} 
Fujian emTulouem,Cultural,152,fell,2008,http://whc.unesco.org/en/list/?&delisted=1,25.02305556,117.6858333,1113,56:02.8,11:51.9,1/1/2008,117.6858333,25.02305556,{"type":"Point","coordinates":[117.6858333,25.02305556]} 
Yin Xu,Cultural,414,fell,2006,http://whc.unesco.org/en/list/?&delisted=1,36.12666667,114.3138889,1114,56:02.8,11:51.9,1/1/2006,114.3138889,36.12666667,{"type":"Point","coordinates":[114.3138889,36.12666667]} 
Capital Cities and Tombs of the Ancient Koguryo Kingdom,Cultural,4164,fell,2004,http://whc.unesco.org/en/list/?&delisted=1,41.15694444,126.1872222,1135,56:02.8,11:51.9,1/1/2004,126.1872222,41.15694444,{"type":"Point","coordinates":[126.1872222,41.15694444]} 
Sichuan Giant Panda Sanctuaries  Wolong Mt Siguniang and Jiajin Mountains ,Natural,924500,fell,2006,http://whc.unesco.org/en/list/?&delisted=1,30.83333333,103,1213,56:02.8,11:51.9,1/1/2006,103,30.83333333,{"type":"Point","coordinates":[103,30.83333333]} 
South China Karst,Natural,49537,fell,2007,http://whc.unesco.org/en/list/?&delisted=1,24.92333333,110.3544444,1248,56:02.8,11:51.9,1/1/2007,110.3544444,24.92333333,{"type":"Point","coordinates":[110.3544444,24.92333333]} 
Mount Wutai,Cultural,18415,fell,2009,http://whc.unesco.org/en/list/?&delisted=1,39.03055556,113.5633333,1279,56:02.8,11:51.9,1/1/2009,113.5633333,39.03055556,{"type":"Point","coordinates":[113.5633333,39.03055556]} 
Mount Sanqingshan National Park,Natural,22950,fell,2008,http://whc.unesco.org/en/list/?&delisted=1,28.91583333,118.0644444,1292,56:02.8,11:51.9,1/1/2008,118.0644444,28.91583333,{"type":"Point","coordinates":[118.0644444,28.91583333]} 
Historic Monuments of Dengfeng in “The Centre of Heaven and Earth”,Cultural,825,fell,2010,http://whc.unesco.org/en/list/?&delisted=1,34.45874722,113.0677194,1305,56:02.8,11:51.9,1/1/2010,113.0677194,34.45874722,{"type":"Point","coordinates":[113.0677194,34.45874722]} 
West Lake Cultural Landscape of Hangzhou,Cultural,3322,fell,2011,http://whc.unesco.org/en/list/?&delisted=1,30.2375,120.1408333,1334,56:02.8,11:51.9,1/1/2011,120.1408333,30.2375,{"type":"Point","coordinates":[120.1408333,30.2375]} 
China Danxia,Natural,82151,fell,2010,http://whc.unesco.org/en/list/?&delisted=1,28.42194444,106.0425,1335,56:02.8,11:51.9,1/1/2010,106.0425,28.42194444,{"type":"Point","coordinates":[106.0425,28.42194444]} 
Chengjiang Fossil Site,Natural,512,fell,2012,http://whc.unesco.org/en/list/?&delisted=1,24.66888889,102.9772222,1388,56:02.8,11:51.9,1/1/2012,102.9772222,24.66888889,{"type":"Point","coordinates":[102.9772222,24.66888889]} 
Site of Xanadu,Cultural,25131,fell,2012,http://whc.unesco.org/en/list/?&delisted=1,42.358,116.1851278,1389,56:02.8,11:51.9,1/1/2012,116.1851278,42.358,{"type":"Point","coordinates":[116.1851278,42.358]} 
Xinjiang Tianshan,Natural,606833,fell,2013,http://whc.unesco.org/en/list/?&delisted=1,41.96833333,80.35416667,1414,56:02.8,11:51.9,1/1/2013,80.35416667,41.96833333,{"type":"Point","coordinates":[80.35416667,41.96833333]} 
The Grand Canal,Cultural,20819,fell,2014,http://whc.unesco.org/en/list/?&delisted=1,34.69388889,112.4683333,1443,56:02.8,11:51.9,1/1/2014,112.4683333,34.69388889,{"type":"Point","coordinates":[112.4683333,34.69388889]} 
Tusi Sites,Cultural,781,fell,2015,http://whc.unesco.org/en/list/?&delisted=1,28.99861111,109.9669444,1474,56:02.8,11:51.9,1/1/2015,109.9669444,28.99861111,{"type":"Point","coordinates":[109.9669444,28.99861111]} 
Port Fortresses and Group of Monuments Cartagena,Cultural,1,fell,1984,http://whc.unesco.org/en/list/?&delisted=1,10.41666667,-75.53333333,285,56:02.8,11:51.9,1/1/1984,-75.53333333,10.41666667,{"type":"Point","coordinates":[-75.53333333,10.41666667]} 
Los Katíos National Park,Natural,72000,fell,1994,http://whc.unesco.org/en/list/?&delisted=1,7.666666667,-77,711,56:02.8,11:51.9,1/1/1994,-77,7.666666667,{"type":"Point","coordinates":[-77,7.666666667]} 
Historic Centre of Santa Cruz de Mompox,Cultural,1,fell,1995,http://whc.unesco.org/en/list/?&delisted=1,9.233333333,-74.43333333,742,56:02.8,11:51.9,1/1/1995,-74.43333333,9.233333333,{"type":"Point","coordinates":[-74.43333333,9.233333333]} 
National Archeological Park of Tierradentro,Cultural,1,fell,1995,http://whc.unesco.org/en/list/?&delisted=1,2.583333333,-76.03333333,743,56:02.8,11:51.9,1/1/1995,-76.03333333,2.583333333,{"type":"Point","coordinates":[-76.03333333,2.583333333]} 
San Agustín Archaeological Park,Cultural,1,fell,1995,http://whc.unesco.org/en/list/?&delisted=1,1.916666667,-76.23333333,744,56:02.8,11:51.9,1/1/1995,-76.23333333,1.916666667,{"type":"Point","coordinates":[-76.23333333,1.916666667]} 
Coffee Cultural Landscape of Colombia,Cultural,141120,fell,2011,http://whc.unesco.org/en/list/?&delisted=1,5.471666667,-75.68166667,1121,56:02.8,11:51.9,1/1/2011,-75.68166667,5.471666667,{"type":"Point","coordinates":[-75.68166667,5.471666667]} 
Malpelo Fauna and Flora Sanctuary,Natural,857500,fell,2006,http://whc.unesco.org/en/list/?&delisted=1,3.966666667,-81.61666667,1216,56:02.8,11:51.9,1/1/2006,-81.61666667,3.966666667,{"type":"Point","coordinates":[-81.61666667,3.966666667]} 
Cocos Island National Park,Natural,199790,fell,1997,http://whc.unesco.org/en/list/?&delisted=1,5.533333333,-87.06666667,820,56:02.8,11:51.9,1/1/1997,-87.06666667,5.533333333,{"type":"Point","coordinates":[-87.06666667,5.533333333]} 
Precolumbian Chiefdom Settlements with Stone Spheres of the Diquís,Cultural,24,fell,2014,http://whc.unesco.org/en/list/?&delisted=1,8.911388889,-83.4775,1453,56:02.8,11:51.9,1/1/2014,-83.4775,8.911388889,{"type":"Point","coordinates":[-83.4775,8.911388889]} 
Historic Town of GrandBassam,Cultural,109,fell,2012,http://whc.unesco.org/en/list/?&delisted=1,5.195833333,3.736388889,1322,56:02.8,11:51.9,1/1/2012,3.736388889,5.195833333,{"type":"Point","coordinates":[3.736388889,5.195833333]} 
Old City of Dubrovnik,Cultural,96,fell,1979,http://whc.unesco.org/en/list/?&delisted=1,42.65056,18.09139,95,56:02.8,11:51.9,1/1/1979,18.09139,42.65056,{"type":"Point","coordinates":[18.09139,42.65056]} 
Historical Complex of Split with the Palace of Diocletian,Cultural,20,fell,1979,http://whc.unesco.org/en/list/?&delisted=1,43.50944,16.44333,97,56:02.8,11:51.9,1/1/1979,16.44333,43.50944,{"type":"Point","coordinates":[16.44333,43.50944]} 
Plitvice Lakes National Park,Natural,29482,fell,1979,http://whc.unesco.org/en/list/?&delisted=1,44.87778,15.61444,98,56:02.8,11:51.9,1/1/1979,15.61444,44.87778,{"type":"Point","coordinates":[15.61444,44.87778]} 
Episcopal Complex of the Euphrasian Basilica in the Historic Centre of Pore,Cultural,1,fell,1997,http://whc.unesco.org/en/list/?&delisted=1,45.22917,13.59444,809,56:02.8,11:51.9,1/1/1997,13.59444,45.22917,{"type":"Point","coordinates":[13.59444,45.22917]} 
Historic City of Trogir,Cultural,6,fell,1997,http://whc.unesco.org/en/list/?&delisted=1,43.5125,16.25167,810,56:02.8,11:51.9,1/1/1997,16.25167,43.5125,{"type":"Point","coordinates":[16.25167,43.5125]} 
The Cathedral of St James in Šibenik,Cultural,1,fell,2000,http://whc.unesco.org/en/list/?&delisted=1,43.73629,15.89038,963,56:02.8,11:51.9,1/1/2000,15.89038,43.73629,{"type":"Point","coordinates":[15.89038,43.73629]} 
Stari Grad Plain,Cultural,1376,fell,2008,http://whc.unesco.org/en/list/?&delisted=1,43.18166667,16.63861111,1240,56:02.8,11:51.9,1/1/2008,16.63861111,43.18166667,{"type":"Point","coordinates":[16.63861111,43.18166667]} 
Viñales Valley,Cultural,1,fell,1999,http://whc.unesco.org/en/list/?&delisted=1,22.61667,-83.71667,840,56:02.8,11:51.9,1/1/1999,-83.71667,22.61667,{"type":"Point","coordinates":[-83.71667,22.61667]} 
San Pedro de la Roca Castle Santiago de Cuba,Cultural,93,fell,1997,http://whc.unesco.org/en/list/?&delisted=1,19.96666667,-75.87083333,841,56:02.8,11:51.9,1/1/1997,-75.87083333,19.96666667,{"type":"Point","coordinates":[-75.87083333,19.96666667]} 
Desembarco del Granma National Park,Natural,41863,fell,1999,http://whc.unesco.org/en/list/?&delisted=1,19.88333,-77.63333,889,56:02.8,11:51.9,1/1/1999,-77.63333,19.88333,{"type":"Point","coordinates":[-77.63333,19.88333]} 
Urban Historic Centre of Cienfuegos ,Cultural,70,fell,2005,http://whc.unesco.org/en/list/?&delisted=1,22.14722,-80.45278,1202,56:02.8,11:51.9,1/1/2005,-80.45278,22.14722,{"type":"Point","coordinates":[-80.45278,22.14722]} 
Historic Centre of Camagüey,Cultural,54,fell,2008,http://whc.unesco.org/en/list/?&delisted=1,21.37861111,-77.91861111,1270,56:02.8,11:51.9,1/1/2008,-77.91861111,21.37861111,{"type":"Point","coordinates":[-77.91861111,21.37861111]} 
Paphos,Cultural,1,fell,1980,http://whc.unesco.org/en/list/?&delisted=1,34.75833,32.40556,79,56:02.8,11:51.9,1/1/1980,32.40556,34.75833,{"type":"Point","coordinates":[32.40556,34.75833]} 
Choirokoitia,Cultural,6,fell,1998,http://whc.unesco.org/en/list/?&delisted=1,34.79833,33.34333,848,56:02.8,11:51.9,1/1/1998,33.34333,34.79833,{"type":"Point","coordinates":[33.34333,34.79833]} 
Historic Centre of Prague,Cultural,1106,fell,1992,http://whc.unesco.org/en/list/?&delisted=1,50.08972,14.41944,616,56:02.8,11:51.9,1/1/1992,14.41944,50.08972,{"type":"Point","coordinates":[14.41944,50.08972]} 
Historic Centre of eský Krumlov,Cultural,51,fell,1992,http://whc.unesco.org/en/list/?&delisted=1,48.81666667,14.31666667,617,56:02.8,11:51.9,1/1/1992,14.31666667,48.81666667,{"type":"Point","coordinates":[14.31666667,48.81666667]} 
Historic Centre of Tel,Cultural,36,fell,1992,http://whc.unesco.org/en/list/?&delisted=1,49.18333,15.45,621,56:02.8,11:51.9,1/1/1992,15.45,49.18333,{"type":"Point","coordinates":[15.45,49.18333]} 
Pilgrimage Church of St John of Nepomuk at Zelená Hora,Cultural,1,fell,1994,http://whc.unesco.org/en/list/?&delisted=1,49.5802,15.94205833,690,56:02.8,11:51.9,1/1/1994,15.94205833,49.5802,{"type":"Point","coordinates":[15.94205833,49.5802]} 
Kutná Hora Historical Town Centre with the Church of St Barbara and the Cathedral of Our Lady at Sedlec,Cultural,62,fell,1995,http://whc.unesco.org/en/list/?&delisted=1,49.95,15.26666667,732,56:02.8,11:51.9,1/1/1995,15.26666667,49.95,{"type":"Point","coordinates":[15.26666667,49.95]} 
LedniceValtice Cultural Landscape,Cultural,14320,fell,1996,http://whc.unesco.org/en/list/?&delisted=1,48.77583,16.775,763,56:02.8,11:51.9,1/1/1996,16.775,48.77583,{"type":"Point","coordinates":[16.775,48.77583]} 
